InvoiceNo,StockCode,Quantity,InvoiceDate,UnitPrice,CustomerID
538157,22910,6,2010-12-09 16:57:00,2.95,17576.0
557888,21644,1,2011-06-23 13:51:00,1.25,14656.0
547382,22616,3,2011-03-22 15:31:00,0.29,15457.0
551809,85123A,32,2011-05-04 11:32:00,2.55,17511.0
539214,22158,8,2010-12-16 12:31:00,2.95,17062.0
554825,23299,6,2011-05-26 14:45:00,3.75,16843.0
549573,90142D,2,2011-04-10 16:01:00,4.95,14504.0
568163,23014,1,2011-09-25 12:34:00,3.95,14540.0
544467,22427,1,2011-02-20 15:51:00,5.95,14502.0
576186,22726,8,2011-11-14 11:25:00,3.75,14735.0
579102,84347,6,2011-11-28 11:33:00,2.55,14911.0
C579878,22727,-2,2011-11-30 17:12:00,3.75,17340.0
575331,23204,10,2011-11-09 13:52:00,0.85,13209.0
554093,21468,6,2011-05-22 12:49:00,3.75,14837.0
567462,23314,1,2011-09-20 12:35:00,12.5,14446.0
574544,23197,12,2011-11-04 14:49:00,1.45,17084.0
544461,22670,24,2011-02-20 14:08:00,1.25,13744.0
553369,23118,4,2011-05-16 14:30:00,7.5,15044.0
581131,22865,1,2011-12-07 12:51:00,2.1,16393.0
550334,22900,6,2011-04-17 14:09:00,3.25,17320.0
554151,22819,12,2011-05-23 11:07:00,0.42,14049.0
580819,22406,12,2011-12-06 11:30:00,0.39,15318.0
556780,21733,1,2011-06-14 12:46:00,2.95,14524.0
567612,23263,12,2011-09-21 11:48:00,1.25,17164.0
573866,23319,12,2011-11-01 12:06:00,2.49,17495.0
580513,22731,2,2011-12-04 13:59:00,1.25,14456.0
560729,23293,128,2011-07-20 14:39:00,0.72,17511.0
544165,22357,4,2011-02-16 13:11:00,4.25,14210.0
553546,22978,24,2011-05-17 15:42:00,3.39,12415.0
566773,23394,4,2011-09-15 09:43:00,3.75,12444.0
572191,21621,4,2011-10-21 11:18:00,8.5,17377.0
572676,23375,20,2011-10-25 13:30:00,0.82,16258.0
577549,84596G,8,2011-11-20 15:00:00,0.42,17841.0
536623,22027,12,2010-12-02 10:39:00,0.42,15601.0
573166,22460,12,2011-10-28 09:15:00,1.25,13089.0
571712,23243,3,2011-10-18 16:46:00,4.95,14056.0
563166,84029G,24,2011-08-12 12:37:00,3.39,18092.0
547223,85199S,5,2011-03-21 15:10:00,0.42,12867.0
570707,46000S,10,2011-10-12 10:08:00,1.45,14541.0
561453,82600,96,2011-07-27 11:47:00,1.85,13183.0
563623,23170,48,2011-08-18 10:23:00,1.45,15189.0
580319,22639,32,2011-12-02 15:39:00,0.79,15078.0
552036,22514,2,2011-05-05 19:16:00,2.1,12748.0
553546,22457,144,2011-05-17 15:42:00,2.55,12415.0
538205,21121,2,2010-12-10 11:24:00,1.25,12748.0
571293,22507,2,2011-10-16 15:56:00,4.95,13956.0
567898,23400,2,2011-09-22 16:20:00,6.25,13394.0
552819,21889,12,2011-05-11 12:50:00,1.25,16652.0
550006,21671,2,2011-04-14 10:10:00,1.25,17841.0
546772,21078,36,2011-03-16 15:34:00,0.85,15030.0
552961,23091,3,2011-05-12 12:54:00,6.25,15489.0
570196,23119,24,2011-10-07 15:40:00,0.62,18136.0
570218,23307,48,2011-10-09 12:20:00,0.55,16873.0
570664,22150,1,2011-10-11 14:21:00,1.95,16362.0
546399,22464,12,2011-03-11 14:58:00,1.65,14352.0
556484,84673A,3,2011-06-12 13:17:00,0.65,16938.0
567288,22491,2,2011-09-19 11:49:00,0.85,16906.0
C552258,21258,-1,2011-05-08 11:09:00,12.75,16923.0
580956,82613B,1,2011-12-06 14:23:00,1.25,17841.0
551014,21791,12,2011-04-26 11:04:00,1.25,13209.0
568070,85053,6,2011-09-23 14:17:00,2.1,16128.0
580062,22728,1,2011-12-01 13:28:00,3.75,15862.0
577557,84991,2,2011-11-20 15:36:00,0.55,15426.0
552813,23178,6,2011-05-11 12:44:00,2.89,15079.0
538917,22863,4,2010-12-15 10:57:00,2.95,17449.0
538810,22960,1,2010-12-14 12:18:00,4.25,14871.0
578925,23126,3,2011-11-27 12:13:00,4.95,17365.0
576559,23103,1,2011-11-15 13:19:00,1.65,14711.0
568100,23254,8,2011-09-23 15:20:00,4.15,15475.0
543196,22716,12,2011-02-04 12:29:00,0.42,13309.0
557954,48194,1,2011-06-23 18:44:00,7.95,15023.0
579789,21156,8,2011-11-30 15:36:00,1.95,14385.0
C542638,35004C,-3,2011-01-31 11:15:00,5.45,13396.0
563890,23322,3,2011-08-19 16:34:00,2.95,15862.0
577723,22727,3,2011-11-21 12:36:00,3.75,16713.0
C562438,22698,-2,2011-08-04 17:58:00,2.95,14621.0
562574,22674,4,2011-08-07 12:42:00,1.25,14903.0
570168,21830,48,2011-10-07 14:05:00,0.42,17596.0
574685,23497,12,2011-11-06 12:59:00,1.45,17581.0
548198,22521,1,2011-03-29 16:05:00,0.85,16712.0
538860,22631,2,2010-12-14 14:02:00,1.95,17757.0
569242,22835,4,2011-10-03 09:34:00,4.95,14193.0
551535,22456,3,2011-05-01 15:33:00,4.95,17615.0
574949,23473,12,2011-11-08 09:12:00,0.83,14360.0
580640,23499,1,2011-12-05 12:51:00,0.42,16910.0
575941,72741,9,2011-11-13 11:39:00,1.45,16438.0
552337,23207,10,2011-05-09 11:34:00,1.65,12621.0
553060,22457,12,2011-05-13 10:44:00,2.95,15826.0
547379,21240,8,2011-03-22 15:13:00,0.85,12720.0
561902,23287,96,2011-07-31 15:50:00,0.85,17404.0
580677,22382,1,2011-12-05 14:40:00,1.65,16200.0
555147,23100,12,2011-05-31 15:41:00,1.25,13505.0
549583,21625,3,2011-04-11 09:46:00,6.95,15214.0
552710,23209,20,2011-05-11 07:35:00,1.65,13098.0
540827,22412,4,2011-01-11 14:15:00,2.1,17569.0
574732,23310,36,2011-11-06 15:11:00,0.42,13523.0
572923,20970,4,2011-10-27 08:35:00,3.75,15948.0
578522,84380,2,2011-11-24 14:09:00,1.45,17254.0
553997,21936,100,2011-05-20 11:34:00,2.55,12656.0
554557,22699,6,2011-05-25 10:12:00,2.95,15804.0
556010,17003,720,2011-06-08 11:43:00,0.25,17414.0
553673,22771,12,2011-05-18 12:46:00,1.25,16814.0
574502,23271,32,2011-11-04 13:16:00,0.83,17274.0
579846,22749,4,2011-11-30 16:22:00,3.75,12921.0
578856,22466,12,2011-11-27 11:18:00,1.95,17769.0
571841,84032B,1,2011-10-19 12:21:00,2.95,17625.0
558571,23188,12,2011-06-30 14:46:00,1.65,17017.0
543983,82552,12,2011-02-15 09:20:00,1.45,16979.0
558538,22355,10,2011-06-30 12:12:00,0.85,15005.0
549995,21983,24,2011-04-14 08:32:00,0.29,16131.0
559326,21936,10,2011-07-07 15:16:00,2.95,13835.0
544110,21534,1,2011-02-16 11:03:00,4.95,15059.0
541857,72760B,6,2011-01-23 15:17:00,9.95,12727.0
553415,21731,12,2011-05-17 10:02:00,1.65,12463.0
576212,21054,3,2011-11-14 12:45:00,8.95,18082.0
549306,82583,12,2011-04-08 08:48:00,2.1,16837.0
568668,20713,4,2011-09-28 13:00:00,2.08,15750.0
545835,21389,2,2011-03-07 13:17:00,0.85,17654.0
567340,22553,24,2011-09-19 15:02:00,1.65,12540.0
556719,23307,120,2011-06-14 11:21:00,0.42,17428.0
549012,84792,4,2011-04-05 14:51:00,4.65,16394.0
566849,23340,12,2011-09-15 12:03:00,1.65,16341.0
551028,48194,2,2011-04-26 11:30:00,7.95,13842.0
541793,47504K,24,2011-01-21 13:13:00,0.85,13969.0
540473,82583,3,2011-01-07 14:31:00,2.1,17284.0
554347,23207,20,2011-05-24 08:21:00,1.65,16523.0
567523,23322,12,2011-09-21 08:27:00,2.95,17034.0
553410,21519,12,2011-05-17 09:24:00,0.42,14320.0
561695,22417,48,2011-07-29 10:00:00,0.55,14005.0
573359,22098,2,2011-10-30 12:48:00,0.39,14178.0
541015,21136,8,2011-01-13 11:57:00,1.69,16315.0
577051,23318,3,2011-11-17 14:02:00,2.49,14034.0
559928,20981,12,2011-07-14 08:52:00,0.85,12405.0
564563,21012,30,2011-08-26 10:32:00,2.1,13630.0
576412,22348,24,2011-11-15 11:21:00,0.85,13455.0
565251,23156,1,2011-09-02 10:49:00,2.08,12748.0
546983,21658,4,2011-03-18 12:27:00,3.95,16626.0
555648,84279B,1,2011-06-06 13:46:00,3.75,14623.0
562549,20829,3,2011-08-05 16:10:00,2.1,17092.0
568210,23395,4,2011-09-25 15:56:00,3.75,17159.0
538040,22916,12,2010-12-09 13:08:00,0.65,16520.0
549044,84828,12,2011-04-06 09:11:00,1.25,16161.0
566219,22720,3,2011-09-09 15:51:00,4.95,17426.0
577485,21055,1,2011-11-20 11:56:00,8.95,16360.0
563070,17012A,8,2011-08-11 15:34:00,0.85,14099.0
571934,22349,6,2011-10-20 08:21:00,3.75,16170.0
576303,22895,1,2011-11-14 14:51:00,3.25,15532.0
566959,23203,2,2011-09-15 17:00:00,2.08,17530.0
557635,22429,3,2011-06-21 15:27:00,4.25,12748.0
552358,22197,12,2011-05-09 12:20:00,0.85,15673.0
568668,23300,2,2011-09-28 13:00:00,1.65,15750.0
569037,85152,1,2011-09-30 10:45:00,2.1,13263.0
567193,84029G,24,2011-09-19 09:27:00,3.75,18094.0
570116,22727,1,2011-10-07 12:38:00,3.75,12856.0
545583,22570,4,2011-03-04 09:08:00,3.75,12553.0
545054,72803A,2,2011-02-27 12:41:00,4.25,14472.0
557144,23247,2,2011-06-17 10:17:00,2.89,13113.0
580908,22438,1,2011-12-06 13:20:00,0.39,16495.0
570215,22469,6,2011-10-09 11:53:00,1.65,16066.0
561911,21672,12,2011-08-01 10:26:00,1.25,12534.0
574304,22505,4,2011-11-03 16:30:00,4.95,14428.0
567323,21932,1,2011-09-19 14:23:00,1.65,17557.0
547666,22708,25,2011-03-24 13:23:00,0.42,14235.0
575127,48184,2,2011-11-08 14:26:00,8.25,13695.0
553946,85123A,12,2011-05-20 10:48:00,2.95,15601.0
575587,20795,1,2011-11-10 12:01:00,2.1,17461.0
578942,46000S,2,2011-11-27 13:29:00,1.45,17288.0
556905,23203,1,2011-06-15 13:05:00,2.08,16904.0
553178,84592,1,2011-05-15 11:29:00,2.95,17302.0
552881,23171,12,2011-05-12 10:03:00,1.65,18245.0
571672,23407,2,2011-10-18 13:15:00,9.95,13880.0
559535,22092,1,2011-07-10 12:16:00,0.39,17841.0
547729,84247K,1,2011-03-25 10:52:00,2.95,15529.0
541708,21930,10,2011-01-21 11:08:00,1.95,18223.0
568065,23293,8,2011-09-23 13:44:00,0.83,16240.0
556228,21524,10,2011-06-09 14:26:00,6.75,13538.0
551982,22437,11,2011-05-05 13:56:00,0.85,15023.0
546429,22175,2,2011-03-13 15:25:00,2.95,17611.0
578366,23243,4,2011-11-24 10:53:00,4.95,16173.0
558532,22624,1,2011-06-30 11:32:00,8.5,15039.0
550939,84949,12,2011-04-21 15:25:00,1.65,16146.0
540159,21403,144,2011-01-05 11:47:00,0.36,16112.0
569336,23181,2,2011-10-03 14:05:00,8.25,15088.0
547659,21372,6,2011-03-24 13:05:00,2.95,12434.0
553021,21523,4,2011-05-12 19:22:00,7.95,18172.0
541417,85184C,1,2011-01-17 16:23:00,2.95,16033.0
552843,85135C,1,2011-05-11 14:37:00,7.95,14649.0
546117,48129,2,2011-03-09 13:56:00,7.95,16771.0
559545,22152,24,2011-07-10 14:42:00,0.42,15467.0
560259,22644,12,2011-07-17 13:29:00,1.45,13654.0
566987,22629,12,2011-09-16 10:56:00,1.95,12476.0
566427,22603,10,2011-09-12 14:24:00,0.85,17433.0
557950,23171,2,2011-06-23 17:35:00,1.65,17848.0
566400,20725,10,2011-09-12 13:16:00,1.65,17139.0
566967,22576,12,2011-09-15 18:05:00,0.85,16746.0
577036,21713,4,2011-11-17 13:21:00,2.1,17797.0
546117,22891,3,2011-03-09 13:56:00,4.25,16771.0
558705,21372,2,2011-07-01 12:52:00,0.75,12748.0
555124,85049F,2,2011-05-31 15:26:00,1.25,18204.0
574287,22578,4,2011-11-03 15:09:00,0.29,14723.0
573151,23366,4,2011-10-27 20:09:00,0.65,17602.0
546684,22191,2,2011-03-16 09:47:00,8.5,16152.0
567662,21647,4,2011-09-21 15:12:00,2.1,17758.0
577774,22911,6,2011-11-21 15:57:00,2.95,16712.0
567816,21429,4,2011-09-22 12:34:00,1.95,17243.0
544335,22077,4,2011-02-17 19:21:00,1.65,14702.0
559436,16259,58,2011-07-08 12:18:00,0.08,15901.0
539010,21930,2,2010-12-15 13:24:00,1.95,15005.0
544476,84836,2,2011-02-21 09:58:00,1.25,14796.0
563928,20728,3,2011-08-21 15:17:00,1.65,17059.0
543657,84509A,12,2011-02-11 10:38:00,3.75,15133.0
564078,20676,12,2011-08-22 15:43:00,1.25,17083.0
556207,21240,8,2011-06-09 13:50:00,0.85,17372.0
566273,22467,6,2011-09-11 13:56:00,2.55,14720.0
562568,20719,10,2011-08-07 11:59:00,0.85,12720.0
544103,22521,1,2011-02-16 10:33:00,0.85,17961.0
567252,22178,96,2011-09-19 11:37:00,1.65,13695.0
571660,22728,4,2011-10-18 12:49:00,3.75,16191.0
564346,35970,6,2011-08-24 14:54:00,1.69,15727.0
553754,84755,16,2011-05-19 10:25:00,0.65,16175.0
556279,71459,12,2011-06-09 19:55:00,0.85,14562.0
572650,20727,2,2011-10-25 12:00:00,1.65,15506.0
558096,22960,1,2011-06-26 13:24:00,4.25,15532.0
574300,85174,4,2011-11-03 16:12:00,4.95,14636.0
573038,22766,3,2011-10-27 13:48:00,2.95,17545.0
575867,23489,1,2011-11-11 12:44:00,2.89,15034.0
571080,22762,1,2011-10-13 15:19:00,14.95,13719.0
553485,22171,2,2011-05-17 12:25:00,8.5,13208.0
553781,22082,5,2011-05-19 10:54:00,1.65,16008.0
545874,84231,11,2011-03-07 15:02:00,0.65,12841.0
578666,22425,3,2011-11-24 17:06:00,4.95,17727.0
561026,22094,1,2011-07-24 10:49:00,0.39,17265.0
541567,85014B,3,2011-01-19 11:51:00,5.95,12681.0
563430,22111,3,2011-08-16 11:50:00,4.95,14918.0
559535,15056BL,1,2011-07-10 12:16:00,5.95,17841.0
580502,23509,3,2011-12-04 13:15:00,0.42,16931.0
561903,48188,2,2011-07-31 16:04:00,7.95,17162.0
540014,22494,2,2011-01-04 11:34:00,1.25,14606.0
555396,48187,2,2011-06-02 17:23:00,7.95,16529.0
556413,85132C,2,2011-06-10 12:01:00,1.95,16005.0
557128,22456,4,2011-06-16 19:49:00,4.95,14765.0
557055,15036,300,2011-06-16 14:45:00,0.83,12621.0
558125,21380,12,2011-06-27 10:20:00,2.95,16422.0
C569953,21925,-2,2011-10-06 18:31:00,1.25,15841.0
551658,23204,10,2011-05-03 12:13:00,0.85,16746.0
555947,22469,12,2011-06-08 10:45:00,1.65,14911.0
538827,22117,12,2010-12-14 12:59:00,0.85,14298.0
548214,84970L,12,2011-03-30 09:17:00,0.95,13720.0
553060,85066,2,2011-05-13 10:44:00,12.75,15826.0
545534,22197,12,2011-03-03 14:05:00,0.85,17652.0
566601,21927,1,2011-09-13 15:57:00,1.25,16469.0
558630,22383,10,2011-06-30 18:07:00,1.65,15615.0
567167,22791,5,2011-09-18 12:21:00,1.25,15547.0
C569949,22804,-2,2011-10-06 18:27:00,2.95,12584.0
563241,22051,25,2011-08-15 10:22:00,0.42,12758.0
576592,22139,1,2011-11-15 14:47:00,4.95,13614.0
574826,23157,12,2011-11-07 10:58:00,2.08,15870.0
572567,23366,16,2011-10-25 10:27:00,0.65,12398.0
577400,23204,10,2011-11-18 17:20:00,0.85,16201.0
575723,22759,12,2011-11-10 18:33:00,1.65,14748.0
547203,22171,2,2011-03-21 13:51:00,8.5,17146.0
552291,22433,6,2011-05-08 14:00:00,1.95,15421.0
571712,23188,6,2011-10-18 16:46:00,1.65,14056.0
546084,22501,2,2011-03-09 11:28:00,9.95,14112.0
557878,85049E,4,2011-06-23 13:13:00,1.25,16940.0
580134,23526,8,2011-12-01 19:24:00,5.95,13102.0
C560540,23174,-1,2011-07-19 12:26:00,4.15,12415.0
559700,21733,128,2011-07-12 09:04:00,3.24,17450.0
558634,22169,2,2011-06-30 19:27:00,8.5,14506.0
542420,84989A,1,2011-01-27 18:05:00,0.55,17180.0
559134,21948,12,2011-07-06 13:14:00,1.25,12700.0
540454,84375,12,2011-01-07 11:57:00,2.1,16191.0
555558,23204,2,2011-06-05 14:06:00,0.85,14159.0
542898,22624,1,2011-02-01 14:01:00,8.5,16110.0
540514,22285,1,2011-01-09 11:43:00,1.65,15708.0
568321,22732,18,2011-09-26 13:36:00,1.25,13639.0
565664,23121,8,2011-09-05 17:36:00,0.42,13211.0
559794,23005,24,2011-07-12 13:16:00,0.42,16700.0
557628,21731,2,2011-06-21 14:31:00,1.65,15311.0
563917,22900,3,2011-08-21 13:46:00,3.25,14572.0
568780,23438,20,2011-09-29 08:27:00,1.25,18235.0
558271,22607,2,2011-06-28 10:17:00,9.95,13895.0
555070,22690,1,2011-05-31 11:36:00,7.95,15863.0
567183,23265,12,2011-09-18 15:32:00,1.25,14769.0
579507,23513,6,2011-11-29 16:32:00,2.08,15297.0
576323,22960,1,2011-11-14 15:10:00,4.25,16161.0
567637,82582,72,2011-09-21 13:57:00,1.85,17865.0
551003,22411,10,2011-04-26 09:44:00,2.08,16456.0
562271,22726,12,2011-08-03 17:05:00,3.75,16098.0
568491,22728,2,2011-09-27 11:58:00,3.75,15443.0
540383,22152,48,2011-01-06 17:47:00,0.42,16422.0
545661,10133,20,2011-03-04 14:41:00,0.85,15358.0
C546106,D,-1,2011-03-09 12:21:00,9.87,14527.0
558533,22798,8,2011-06-30 11:49:00,2.95,16717.0
541567,22659,12,2011-01-19 11:51:00,1.95,12681.0
581132,22470,6,2011-12-07 12:55:00,2.95,17590.0
573903,22465,6,2011-11-01 14:51:00,1.65,14667.0
558294,85152,12,2011-06-28 10:37:00,2.1,16545.0
559662,22855,12,2011-07-11 13:32:00,1.25,16572.0
537627,21704,72,2010-12-07 14:58:00,0.72,14739.0
579870,22960,6,2011-11-30 16:47:00,4.25,12437.0
559894,20728,2,2011-07-13 12:06:00,1.65,14159.0
555564,22630,4,2011-06-05 15:01:00,1.95,15005.0
571239,20685,10,2011-10-14 14:54:00,7.08,12744.0
573329,22098,1,2011-10-30 11:19:00,0.39,14810.0
C570556,22569,-192,2011-10-11 11:10:00,3.39,16029.0
542898,22723,2,2011-02-01 14:01:00,3.95,16110.0
557281,22637,4,2011-06-19 12:23:00,2.55,13632.0
576075,20758,3,2011-11-13 16:16:00,0.85,15861.0
576559,22579,3,2011-11-15 13:19:00,0.29,14711.0
572035,23170,144,2011-10-20 12:03:00,1.45,14646.0
576180,23434,100,2011-11-14 11:11:00,0.79,13694.0
577861,23263,12,2011-11-22 11:28:00,1.25,13924.0
580511,23493,10,2011-12-04 13:54:00,1.95,12560.0
558123,22652,10,2011-06-27 10:16:00,1.65,15834.0
555507,23209,20,2011-06-03 16:39:00,1.65,16186.0
551533,21670,1,2011-05-01 14:58:00,1.25,15407.0
558124,21931,10,2011-06-27 10:17:00,2.08,12493.0
566720,23153,2,2011-09-14 12:42:00,3.75,13634.0
570720,22697,6,2011-10-12 10:50:00,2.95,17934.0
578518,22287,2,2011-11-24 13:54:00,0.39,14606.0
577051,22169,1,2011-11-17 14:02:00,8.5,14034.0
571105,20979,2,2011-10-13 16:01:00,1.25,17614.0
581222,22197,12,2011-12-08 09:46:00,0.85,14520.0
552309,22969,12,2011-05-08 15:22:00,1.45,13835.0
568224,23504,1,2011-09-26 10:22:00,1.25,17377.0
570241,90071,1,2011-10-09 15:24:00,1.25,14801.0
561698,47566,4,2011-07-29 10:21:00,4.95,15974.0
548370,46000S,40,2011-03-30 16:14:00,1.45,15528.0
570179,21914,12,2011-10-07 14:27:00,1.25,17509.0
561192,21165,8,2011-07-25 13:45:00,1.69,16033.0
559536,22374,1,2011-07-10 12:17:00,4.25,16283.0
575895,22728,1,2011-11-11 14:50:00,3.75,17052.0
577030,22900,12,2011-11-17 12:59:00,3.25,14060.0
571315,85025B,12,2011-10-17 10:47:00,1.65,16542.0
541282,22937,4,2011-01-17 12:31:00,2.55,17690.0
571560,22670,12,2011-10-18 09:54:00,1.25,14897.0
C543611,22632,-6,2011-02-10 14:38:00,1.85,17850.0
546005,22569,4,2011-03-08 15:17:00,3.75,14426.0
544100,22090,6,2011-02-16 10:25:00,2.95,15002.0
577082,21619,12,2011-11-17 15:31:00,1.25,15811.0
581325,22966,2,2011-12-08 11:53:00,1.25,15877.0
560691,23119,24,2011-07-20 12:00:00,0.62,13136.0
577698,21949,2,2011-11-21 12:05:00,1.25,14963.0
573381,23090,12,2011-10-30 14:05:00,0.83,17590.0
561898,22467,36,2011-07-31 15:25:00,2.1,12456.0
572552,23308,1,2011-10-24 17:07:00,1.25,14096.0
567792,23438,12,2011-09-22 11:40:00,1.25,17581.0
547936,22699,2,2011-03-28 14:23:00,2.95,15874.0
577778,22616,1,2011-11-21 16:10:00,0.39,16549.0
572103,23165,2,2011-10-20 15:57:00,1.65,17571.0
558094,21955,3,2011-06-26 13:04:00,7.95,14795.0
572216,21828,2,2011-10-21 12:56:00,1.25,16015.0
570413,21430,4,2011-10-10 13:13:00,3.75,17652.0
574720,22460,6,2011-11-06 14:39:00,1.25,14547.0
577317,22867,2,2011-11-18 13:33:00,2.1,16426.0
545342,22342,12,2011-03-02 09:04:00,1.65,13497.0
553462,22699,6,2011-05-17 10:57:00,2.95,17147.0
547720,84509A,4,2011-03-25 10:08:00,3.75,14209.0
568062,72817,24,2011-09-23 13:18:00,0.79,14014.0
569965,82486,2,2011-10-06 18:47:00,8.95,18109.0
552640,23002,2,2011-05-10 13:19:00,0.42,17841.0
548780,22851,12,2011-04-04 12:37:00,0.85,13294.0
551014,22045,25,2011-04-26 11:04:00,0.42,13209.0
573035,20679,9,2011-10-27 13:43:00,5.95,12433.0
549953,22139,12,2011-04-13 13:15:00,4.95,12766.0
571106,23535,2,2011-10-13 16:14:00,5.95,14976.0
562219,22961,12,2011-08-03 14:14:00,1.45,15089.0
571682,20982,2,2011-10-18 14:00:00,0.85,14179.0
573279,23084,120,2011-10-28 13:22:00,1.79,16107.0
572617,22960,6,2011-10-25 11:52:00,4.25,18272.0
559934,21905,12,2011-07-14 09:58:00,0.79,13012.0
546882,72760B,2,2011-03-17 17:26:00,9.95,14422.0
544160,22294,24,2011-02-16 12:49:00,1.25,16494.0
571841,21042,4,2011-10-19 12:21:00,5.95,17625.0
539478,22834,2,2010-12-19 15:07:00,2.1,17343.0
541103,22558,12,2011-01-13 14:24:00,1.49,14215.0
580771,22511,2,2011-12-06 10:58:00,0.79,16015.0
555499,23231,25,2011-06-03 15:31:00,0.42,15812.0
563565,22295,2,2011-08-17 14:22:00,1.65,17338.0
578521,22888,1,2011-11-24 14:06:00,1.95,17812.0
576690,22810,6,2011-11-16 12:19:00,2.95,15900.0
558027,22109,16,2011-06-24 11:08:00,3.39,14032.0
569790,23168,3,2011-10-06 11:42:00,1.25,15910.0
575856,23254,1,2011-11-11 12:28:00,4.15,16386.0
572457,23201,20,2011-10-24 12:44:00,2.08,12594.0
563730,22294,24,2011-08-18 17:43:00,1.25,14221.0
576690,23366,3,2011-11-16 12:19:00,0.65,15900.0
568171,23319,6,2011-09-25 13:10:00,2.49,15312.0
567356,82494L,12,2011-09-19 16:21:00,2.95,16527.0
553679,85150,12,2011-05-18 13:09:00,2.55,14565.0
579472,22429,1,2011-11-29 15:09:00,4.25,13521.0
574575,23096,12,2011-11-04 17:03:00,1.65,14971.0
564187,22064,2,2011-08-23 15:24:00,1.65,15005.0
576405,23300,5,2011-11-15 11:14:00,1.65,13735.0
550974,21936,5,2011-04-21 17:10:00,2.95,13862.0
561882,22938,12,2011-07-31 12:52:00,1.95,13388.0
550655,85032C,1,2011-04-19 17:19:00,2.1,17217.0
566231,21427,6,2011-09-11 10:58:00,2.1,14837.0
543541,37450,6,2011-02-09 14:44:00,2.95,12462.0
536384,22428,6,2010-12-01 09:53:00,6.95,18074.0
574951,21216,4,2011-11-08 09:44:00,4.95,15763.0
541837,85034B,12,2011-01-23 10:32:00,1.25,17714.0
556784,20699,2,2011-06-14 13:15:00,2.55,14461.0
553034,85175,16,2011-05-12 20:03:00,0.42,17970.0
568676,23166,24,2011-09-28 13:43:00,1.25,18242.0
566783,22689,2,2011-09-15 10:18:00,8.25,13539.0
578362,22187,24,2011-11-24 10:39:00,1.95,12913.0
548486,22776,1,2011-03-31 12:51:00,9.95,12909.0
560504,21871,12,2011-07-19 11:47:00,1.25,13081.0
576374,20679,48,2011-11-15 08:50:00,4.95,13777.0
561502,23196,12,2011-07-27 14:14:00,1.45,14305.0
579069,21531,6,2011-11-28 10:31:00,2.55,14911.0
580138,23085,12,2011-12-02 08:55:00,8.25,13199.0
549690,22918,1,2011-04-11 13:41:00,0.65,17841.0
546678,22895,6,2011-03-15 16:39:00,2.95,12681.0
C577832,22423,-1,2011-11-22 10:18:00,12.75,18274.0
564150,22624,4,2011-08-23 12:30:00,8.5,14936.0
545589,84945,12,2011-03-04 10:21:00,0.85,17001.0
552820,22522,12,2011-05-11 12:53:00,0.85,16644.0
572921,22865,2,2011-10-26 16:57:00,2.1,15993.0
573829,23203,10,2011-11-01 11:35:00,2.08,16830.0
579673,21175,5,2011-11-30 12:59:00,2.55,18283.0
567653,21981,24,2011-09-21 14:35:00,0.39,12550.0
565444,90003D,2,2011-09-04 14:36:00,3.75,17894.0
579523,84029G,24,2011-11-30 08:08:00,3.75,15903.0
553585,22819,12,2011-05-18 10:41:00,0.42,15301.0
538421,20670,1,2010-12-12 12:08:00,2.95,17917.0
577052,22139,1,2011-11-17 14:08:00,4.95,17397.0
538991,21873,36,2010-12-15 11:53:00,0.42,17511.0
575152,22791,24,2011-11-08 16:12:00,1.25,16284.0
576189,22568,2,2011-11-14 11:33:00,3.75,14684.0
572461,84536A,1,2011-10-24 12:56:00,0.42,17344.0
545153,22061,1,2011-02-28 12:57:00,9.95,16667.0
543370,21756,3,2011-02-07 14:51:00,5.95,12359.0
575726,22810,1,2011-11-10 19:12:00,2.95,16791.0
548317,22841,2,2011-03-30 12:43:00,7.95,18179.0
539012,22773,192,2010-12-15 13:26:00,0.85,17858.0
557805,22244,12,2011-06-23 10:27:00,1.95,17651.0
578072,22130,24,2011-11-22 16:02:00,0.85,17759.0
572192,22865,3,2011-10-21 11:30:00,2.1,18118.0
556528,23308,24,2011-06-13 11:36:00,0.55,13269.0
575583,22557,1,2011-11-10 11:55:00,1.65,14456.0
545901,21901,6,2011-03-07 17:52:00,0.65,15834.0
575086,21671,24,2011-11-08 13:52:00,1.45,16618.0
C560588,23089,-2,2011-07-19 15:49:00,1.65,13767.0
579283,23245,4,2011-11-29 10:45:00,4.95,13883.0
576236,23084,1,2011-11-14 13:31:00,2.08,13755.0
550836,82482,6,2011-04-21 10:55:00,2.55,14759.0
573894,23346,1,2011-11-01 13:59:00,1.25,17812.0
574852,22423,3,2011-11-07 12:04:00,12.75,15493.0
537808,21098,72,2010-12-08 13:23:00,1.06,15311.0
552695,82482,6,2011-05-10 15:31:00,2.55,16320.0
564061,21650,4,2011-08-22 14:38:00,0.19,14505.0
542864,84509A,4,2011-02-01 12:03:00,3.75,13802.0
574481,23192,3,2011-11-04 12:45:00,1.65,18022.0
556910,22776,2,2011-06-15 13:25:00,9.95,12748.0
564510,22097,36,2011-08-25 14:42:00,0.39,14194.0
558031,22430,4,2011-06-24 12:14:00,4.95,14180.0
570027,22727,4,2011-10-07 10:41:00,3.75,14844.0
556910,85227,2,2011-06-15 13:25:00,0.85,12748.0
550438,22843,2,2011-04-18 12:16:00,6.75,15265.0
577756,22037,12,2011-11-21 14:59:00,0.42,15115.0
